,PIN,Property Class,Tax Year,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Date of Most Recent Sale,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Deed Type,O'Hare Noise,Floodplain,Near Major Road,Total Units,Condo Strata,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Location Factor,Garage indicator,Residential share of building,Pure Market Sale,Pure Market Filter,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood
1941397,31023230040000,278,2019,55,7800,32,2.0,0.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1,0.0,2263.0,2.0,2.0,0.0,27300.0,149360.0,,,,-87.7063964836022,41.5444594172823,829902.0,,0,3714  CHERRY HILL DR,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,60840000,5121169.0,0.375531258332558,1.0,,0,0,55,88.3176086632785,7.54983443527075,47.5709995690652,3255
1941398,31023230050000,234,2019,55,7800,32,4.0,0.0,3.0,1.0,8.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2087.0,2.0,2.0,0.0,27300.0,152080.0,,,,-87.7062081384886,41.5445449725386,829902.0,,0,3708  CHERRY HILL DR,SF,2.0,53,1,,,,,,,,0.0,0.0,0.0,1.0,,2809,5.3,28.09,60840000,4355569.0,0.376122076822049,1.0,,0,0,55,88.3176086632785,7.28010988928052,45.6836951220017,3255
1941399,31023230060000,278,2019,55,7800,32,2.0,0.0,3.0,1.0,8.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2944.0,2.0,2.0,0.0,27300.0,192390.0,,,,-87.7060224516058,41.5446304942602,829902.0,,0,3704  CHERRY HILL DR,SF,3.0,51,1,,,,,,,,0.0,0.0,0.0,1.0,,2601,5.1,26.01,60840000,8667136.0,0.376699939727051,1.0,,0,0,55,88.3176086632785,7.14142842854285,54.2586398650021,3255
1941400,31023230070000,234,2019,55,9100,32,4.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1493.0,2.0,2.0,0.0,31850.0,117900.0,,,,-87.7058229776081,41.544720980362,829902.0,,0,954  ELM ST,SF,2.0,55,1,,,,,,,,0.0,0.0,0.0,1.0,,3025,5.5,30.25,82810000,2229049.0,0.377306292209103,1.0,,0,0,55,95.3939201416946,7.41619848709566,38.6393581727233,3255
1941401,31023230080000,234,2019,55,10800,32,4.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1978.0,2.0,2.0,0.0,37800.0,142180.0,,,,-87.7055844324582,41.5444060058867,829902.0,,0,3631  ELM CT,SF,2.0,52,1,,,,,,,,0.0,0.0,0.0,1.0,,2704,5.2,27.04,116640000,3912484.0,0.376572844267293,1.0,,0,0,55,103.923048454133,7.21110255092798,44.4747119158742,3255
1941402,31023230090000,203,2019,55,8775,32,1.0,0.0,3.0,1.0,8.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1483.0,2.0,2.0,0.0,30710.0,126060.0,,,,-87.7058073848979,41.544305649985,829902.0,,0,3635  ELM CT,SF,2.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,77000625,2199289.0,0.375907397347311,1.0,,0,0,55,93.674969975976,7.48331477354788,38.5097390279394,3255
1941403,31023230100000,207,2019,55,8384,32,2.0,0.0,3.0,1.0,7.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1,0.0,1827.0,2.0,2.0,0.0,29340.0,133440.0,,,,-87.7060045170782,41.5442206453055,829902.0,,0,3645  ELM CT,SF,2.0,59,1,,,,,,,,0.0,0.0,0.0,1.0,,3481,5.9,34.81,70291456,3337929.0,0.375321331322438,1.0,,0,0,55,91.5641851380768,7.68114574786861,42.743420546325,3255
1941404,31023230110000,278,2019,55,11632,32,2.0,0.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,1,0.0,2937.0,2.0,2.0,0.0,40710.0,167170.0,,,,-87.7063393118026,41.5441497943038,829902.0,,0,3649  ELM CT,SF,2.0,51,1,,,,,,,,0.0,0.0,0.0,1.0,,2601,5.1,26.01,135303424,8625969.0,0.374555609441866,1.0,,0,0,55,107.851750101702,7.14142842854285,54.1940956193569,3255
1941405,31023230120000,278,2019,55,16408,32,2.0,0.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2600.0,2.0,2.0,0.0,45120.0,164930.0,,,,-87.7065269401231,41.5438907332943,829902.0,,0,3653  ELM CT,SF,2.0,51,1,,,,,,,,0.0,0.0,0.0,1.0,,2601,5.1,26.01,269222464,6760000.0,0.37336347368031,1.0,,0,0,55,128.093715692847,7.14142842854285,50.9901951359278,3255
1941406,31023230130000,278,2019,55,14001,32,2.0,0.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2640.0,2.0,2.0,0.0,38500.0,155500.0,,,,-87.7063112007596,41.5436583189778,829902.0,,0,3654  ELM CT,SF,2.0,31,1,,,,,,,,0.0,0.0,0.0,1.0,,961,3.1,9.61,196028001,6969600.0,0.372928847776677,1.0,,0,0,55,118.325821357808,5.56776436283002,51.3809303146605,3255
1941407,31023230140000,278,2019,55,11205,32,2.0,0.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2402.0,2.0,2.0,0.0,39210.0,164670.0,,,,-87.7058893565793,41.5436433349007,829902.0,,0,3648  ELM CT,SF,2.0,42,1,,,,,,,,0.0,0.0,0.0,1.0,,1764,4.2,17.64,125552025,5769604.0,0.373549682485866,1.0,,0,0,55,105.853672586264,6.48074069840786,49.0102030193714,3255
1941408,31023230150000,278,2019,55,8500,32,2.0,0.0,3.0,1.0,7.0,5.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,3016.0,2.0,2.0,0.0,29750.0,199850.0,,,,-87.7056278284512,41.5437338776204,829902.0,,0,3642  ELM CT,SF,3.0,51,1,,,,,,,,0.0,0.0,0.0,1.0,,2601,5.1,26.01,72250000,9096256.0,0.374249249980751,1.0,,0,0,55,92.1954445729289,7.14142842854285,54.9181208709839,3255
1941409,31023230160000,234,2019,55,8668,32,4.0,0.0,3.0,1.0,6.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1471.0,2.0,2.0,0.0,30330.0,120900.0,,,,-87.7054366501412,41.5438359655131,829902.0,,0,3636  ELM CT,SF,2.0,58,1,,,,,,,,0.0,0.0,0.0,1.0,,3364,5.8,33.64,75134224,2163841.0,0.374869447802478,1.0,,0,0,55,93.1020944984591,7.61577310586391,38.3536178215302,3255
1941410,31023230170000,204,2019,55,10194,32,1.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1956.0,2.0,2.0,0.0,35670.0,137170.0,,,,-87.7052139182659,41.5439479151721,829902.0,,0,3630  ELM CT,SF,2.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,103917636,3825936.0,0.375556953935686,1.0,,0,0,55,100.965340587748,7.48331477354788,44.226688774992,3255
1941411,31023230180000,234,2019,55,12629,32,4.0,0.0,3.0,1.0,8.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1952.0,2.0,2.0,0.0,34720.0,143780.0,,,,-87.7050478223005,41.5436866147746,829902.0,,0,3635  POPLAR RD,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,159491641,3810304.0,0.3749245188907,1.0,,0,0,55,112.378823627942,7.54983443527075,44.181444068749,3255
1941412,31023230190000,278,2019,55,12192,32,2.0,0.0,3.0,1.0,8.0,6.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,3284.0,2.0,2.0,0.0,42670.0,196880.0,,,,-87.7052591930643,41.5434419719609,829902.0,,0,3641  POPLAR RD,SF,3.0,48,1,,,,,,,,0.0,0.0,0.0,1.0,,2304,4.8,23.04,148644864,10784656.0,0.373825616423597,1.0,,0,0,55,110.417389934738,6.92820323027551,57.3061951275776,3255
1941413,31023230200000,203,2019,55,10086,32,1.0,0.0,3.0,1.0,6.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1492.0,2.0,2.0,0.0,35300.0,93700.0,,,,-87.7055544828774,41.5433373394724,829902.0,,0,3647  POPLAR RD,SF,1.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,101727396,2226064.0,0.373047694850188,1.0,,0,0,55,100.42907945411,7.48331477354788,38.6264158316559,3255
1941414,31023230210000,203,2019,55,8750,32,1.0,0.0,2.0,1.0,7.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1769.0,2.0,2.0,0.0,30620.0,137990.0,,,,-87.7058449372074,41.5433390954931,829902.0,,0,3655  POPLAR RD,SF,2.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,76562500,3129361.0,0.372607368535213,1.0,,0,0,55,93.5414346693485,7.48331477354788,42.0594816896262,3255
1941415,31023230220000,234,2019,55,8750,32,4.0,0.0,3.0,1.0,8.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1287.0,2.0,2.0,0.0,30620.0,112520.0,,,,-87.7060962570557,41.5433388475337,829902.0,,0,3659  POPLAR RD,SF,2.0,51,1,,,,,,,,0.0,0.0,0.0,1.0,,2601,5.1,26.01,76562500,1656369.0,0.372206980470544,1.0,,0,0,55,93.5414346693485,7.14142842854285,35.8747822293042,3255
1941416,31023230230000,207,2019,55,8750,32,2.0,0.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1997.0,2.0,2.0,0.0,30620.0,140830.0,,,,-87.7063480068291,41.543338756079,829902.0,,0,3707  POPLAR RD,SF,2.0,51,1,,,,,,,,0.0,0.0,0.0,1.0,,2601,5.1,26.01,76562500,3988009.0,0.371793856820718,1.0,,0,0,55,93.5414346693485,7.14142842854285,44.6878059430087,3255
1941417,31023230240000,278,2019,55,9480,32,2.0,0.0,3.0,1.0,7.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2318.0,2.0,2.0,0.0,33180.0,154800.0,,,,-87.706605185742,41.5433390585149,829902.0,,0,3715  POPLAR RD,SF,2.0,55,1,,,,,,,,0.0,0.0,0.0,1.0,,3025,5.5,30.25,89870400,5373124.0,0.371360230651983,1.0,,0,0,55,97.3652915571047,7.41619848709566,48.1456124688429,3255
1941418,31023230250000,234,2019,55,12300,32,4.0,0.0,2.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1749.0,2.0,2.0,0.0,33820.0,139950.0,,,,-87.7068620558707,41.5433957689623,829902.0,,0,3737  POPLAR RD,SF,2.0,50,1,,,,,,,,0.0,0.0,0.0,1.0,,2500,5.0,25.0,151290000,3059001.0,0.371105398764541,1.0,,0,0,55,110.905365064094,7.07106781186548,41.821047332653,3255
1941419,31023230260000,234,2019,55,9165,32,4.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1683.0,2.0,2.0,0.0,32070.0,132910.0,,,,-87.7070028836257,41.5435798352694,829902.0,,0,1031  MAPLE RD,SF,2.0,57,1,,,,,,,,0.0,0.0,0.0,1.0,,3249,5.7,32.49,83997225,2832489.0,0.371483679410379,1.0,,0,0,55,95.734006497169,7.54983443527075,41.024382993532,3255
1941420,31023230270000,203,2019,55,9100,32,1.0,0.0,2.0,1.0,5.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1650.0,2.0,2.0,0.0,31850.0,101290.0,,,,-87.7069785893217,41.5437909246403,829902.0,,0,1025  MAPLE RD,SF,1.0,58,1,,,,,,,,0.0,0.0,0.0,1.0,,3364,5.8,33.64,82810000,2722500.0,0.372250994863447,1.0,,0,0,55,95.3939201416946,7.61577310586391,40.6201920231798,3255
1941421,31023230280000,203,2019,55,9100,32,1.0,0.0,2.0,1.0,7.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1740.0,2.0,2.0,0.0,31850.0,135940.0,,,,-87.7069802849261,41.5439843358606,829902.0,,0,1015  MAPLE RD,SF,2.0,52,1,,,,,,,,0.0,0.0,0.0,1.0,,2704,5.2,27.04,82810000,3027600.0,0.372915535440643,1.0,,0,0,55,95.3939201416946,7.21110255092798,41.7133072292284,3255
1941422,31023240010000,203,2019,55,8729,32,1.0,0.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1259.0,2.0,2.0,0.0,30550.0,80110.0,,,,-87.7054071481729,41.5449159759934,829902.0,,0,3646  CHERRY HILL DR,SF,1.0,59,1,,,,,,,,0.0,0.0,0.0,1.0,,3481,5.9,34.81,76195441,1585081.0,0.378559912382466,1.0,,0,0,55,93.4291175169711,7.68114574786861,35.4823899984203,3255
1941423,31023240020000,234,2019,55,8825,32,4.0,0.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1381.0,2.0,2.0,0.0,30880.0,100360.0,,,,-87.7051881145314,41.5450022727562,829902.0,,0,3640  CHERRY HILL DR,SF,1.0,58,1,,,,,,,,0.0,0.0,0.0,1.0,,3364,5.8,33.64,77880625,1907161.0,0.379146362728144,1.0,,0,0,55,93.9414711402797,7.61577310586391,37.1618083521241,3255
1941424,31023240030000,234,2019,55,8431,32,4.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,1648.0,2.0,2.0,0.0,29500.0,137620.0,,,,-87.7049599714178,41.545069629727,829902.0,,0,3634  CHERRY HILL DR,SF,2.0,52,1,,,,,,,,0.0,0.0,0.0,1.0,,2704,5.2,27.04,71081761,2715904.0,0.379667552769123,1.0,,0,0,55,91.8204770190179,7.21110255092798,40.5955662603689,3255
1941425,31023240040000,203,2019,55,8746,32,1.0,0.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1675.0,2.0,2.0,0.0,30610.0,128500.0,,,,-87.7047294692811,41.5451233127394,829902.0,,0,3628  CHERRY HILL DR,SF,1.0,55,1,,,,,,,,0.0,0.0,0.0,1.0,,3025,5.5,30.25,76492516,2805625.0,0.380132459412277,1.0,,0,0,55,93.5200513259055,7.41619848709566,40.9267638593622,3255
1941426,31023240050000,234,2019,55,8710,32,4.0,0.0,3.0,1.0,6.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1491.0,2.0,2.0,0.0,30480.0,129990.0,,,,-87.7044890314403,41.5451667552539,829902.0,,0,3622  CHERRY HILL DR,SF,2.0,54,1,,,,,,,,0.0,0.0,0.0,1.0,,2916,5.4,29.16,75864100,2223081.0,0.380561500881243,1.0,,0,0,55,93.3273807625608,7.34846922834953,38.6134691526156,3255
1941427,31023240060000,278,2019,55,9008,32,2.0,0.0,3.0,1.0,7.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2042.0,2.0,2.0,0.0,31520.0,160100.0,09/12/2019,1925522064.0,264300.0,-87.7042453397404,41.5451873757224,829902.0,,0,3616  CHERRY HILL DR,SF,2.0,57,1,,,,,,,W,0.0,0.0,0.0,1.0,,3249,5.7,32.49,81144064,4169764.0,0.380903844374681,1.0,,1,1,55,94.9104841416374,7.54983443527075,45.18849411078,3255
1941428,31023240070000,203,2019,55,9522,32,1.0,0.0,3.0,1.0,7.0,4.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1800.0,2.0,2.0,0.0,33320.0,172480.0,,,,-87.7039964266217,41.5451906837805,829902.0,,0,936  CENTRAL PARK AVE,SF,2.0,50,1,,,,,,,,0.0,0.0,0.0,1.0,,2500,5.0,25.0,90668484,3240000.0,0.381180611824307,1.0,,0,0,55,97.5807358037436,7.07106781186548,42.4264068711929,3255
1941429,31023240080000,234,2019,55,15122,32,4.0,0.0,3.0,2.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1306.0,2.0,2.0,0.0,41580.0,93510.0,03/06/2019,1906522076.0,123000.0,-87.7042426991112,41.5449048660026,829902.0,,0,946  CENTRAL PARK AVE,SF,2.0,58,1,,,,,,,O,0.0,0.0,0.0,1.0,,3364,5.8,33.64,228674884,1705636.0,0.379959593440557,1.0,,1,1,55,122.971541423209,7.61577310586391,36.1386219991853,3255
1941430,31023240090000,234,2019,55,12810,32,4.0,0.0,3.0,1.0,8.0,4.0,3.0,1.0,2.0,5.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,,1.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1828.0,2.0,2.0,0.0,35220.0,148910.0,09/12/2019,1925508065.0,1.0,-87.7042057755094,41.5447137644969,829902.0,,0,952  CENTRAL PARK AVE,SF,1.0,60,1,,,,,,,O,0.0,0.0,0.0,1.0,,3600,6.0,36.0,164096100,3341584.0,0.379364973741893,1.0,,0,0,55,113.181270535367,7.74596669241483,42.7551166528639,3255
1941431,31023240100000,207,2019,55,13440,32,2.0,0.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,1727.0,2.0,2.0,0.0,36960.0,114500.0,,,,-87.7041513436667,41.5445190764182,829902.0,,0,958  CENTRAL PARK AVE,SF,1.0,58,1,,,,,,,,0.0,0.0,0.0,1.0,,3364,5.8,33.64,180633600,2982529.0,0.378782796637372,1.0,,0,0,55,115.931013969516,7.61577310586391,41.5571895103603,3255
1941432,31023240110000,203,2019,55,9450,32,1.0,0.0,2.0,1.0,7.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,791.0,1767.0,2.0,2.0,0.0,33070.0,118920.0,,,,-87.7040975415895,41.5443252850204,829902.0,,0,1002  CENTRAL PARK AVE,SF,2.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,89302500,3122289.0,0.378207756677728,1.0,,0,0,55,97.2111104761179,7.48331477354788,42.0356991139674,3255
1941433,31023240150000,234,2019,55,9752,32,4.0,0.0,3.0,1.0,8.0,4.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1957.0,2.0,2.0,0.0,34130.0,145660.0,,,,-87.7045207827447,41.5441081123781,829902.0,,0,1009  ELM ST,SF,2.0,52,1,,,,,,,,0.0,0.0,0.0,1.0,,2704,5.2,27.04,95101504,3829849.0,0.376995610621903,1.0,,0,0,55,98.7522151650281,7.21110255092798,44.2379927211893,3255
1941434,31023240160000,278,2019,55,10727,32,2.0,0.0,3.0,1.0,7.0,5.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2820.0,2.0,2.0,0.0,37540.0,185530.0,,,,-87.7046683970289,41.5442582177632,829902.0,,0,1005  ELM ST,SF,3.0,50,1,,,,,,,,0.0,0.0,0.0,1.0,,2500,5.0,25.0,115068529,7952400.0,0.37730632884699,1.0,,0,0,55,103.571231526906,7.07106781186548,53.103672189407,3255
1941435,31023240170000,278,2019,55,12880,32,2.0,0.0,2.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,3091.0,2.0,2.0,0.0,35420.0,187500.0,,,,-87.7047619531684,41.544438727777,829902.0,,0,1001  ELM ST,SF,2.0,54,1,,,,,,,,0.0,0.0,0.0,1.0,,2916,5.4,29.16,165894400,9554281.0,0.377788189009847,1.0,,0,0,55,113.490087672889,7.34846922834953,55.5967624956706,3255
1941436,31023240180000,234,2019,55,13580,32,4.0,0.0,3.0,1.0,8.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1358.0,2.0,2.0,0.0,37340.0,128210.0,,,,-87.704878704633,41.5446112529144,829902.0,,0,961  ELM ST,SF,1.0,52,1,,,,,,,,0.0,0.0,0.0,1.0,,2704,5.2,27.04,184416400,1844164.0,0.378218011627756,1.0,,0,0,55,116.533257055658,7.21110255092798,36.8510515453766,3255
1941437,31023240190000,278,2019,55,12860,32,2.0,0.0,3.0,1.0,8.0,5.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,2849.0,2.0,2.0,0.0,35360.0,169800.0,,,,-87.7050218879684,41.544761566414,829902.0,,0,957  ELM ST,SF,2.0,50,1,,,,,,,,0.0,0.0,0.0,1.0,,2500,5.0,25.0,165379600,8116801.0,0.3785420585573,1.0,,0,0,55,113.401940018679,7.07106781186548,53.3760245803301,3255
1941438,31023240200000,241,2019,55,8551,32,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3,,,,,,27790.0,0.0,,,,-87.7043495356246,41.5439785975669,829902.0,,0,1019  ELM ST,NCHARS,,10,1,,,200.0,,,,,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,73119601,,0.376781988813414,,,0,0,55,92.4716172671377,3.16227766016838,,3255
1941439,31023240220000,234,2019,55,17500,32,4.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,,2.0,3.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,2488.0,2.0,2.0,0.0,48120.0,157100.0,,,,-87.7040469303136,41.5439753351335,829902.0,,0,1019  ELM ST,SF,2.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,306250000,6190144.0,0.377128567204657,1.0,,0,0,55,132.28756555323,7.48331477354788,49.8798556533597,3255
1941440,31023250010000,208,2019,55,8680,32,2.0,0.0,3.0,1.0,9.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,4.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,3821.0,2.0,2.0,0.0,30380.0,291130.0,,,,-87.7057878720477,41.5428141253805,829902.0,,0,3654  POPLAR RD,SF,2.0,46,1,,,,,,,,0.0,0.0,1.0,1.0,,2116,4.6,21.16,75342400,14600041.0,0.370976961129973,1.0,,0,0,55,93.1665175908169,6.78232998312527,61.8142378421024,3255
